orderItemId,orderId,variantId,quantity,price
28362,11320,239283,1,27000
28363,11320,118652,3,45000
28364,11320,150868,3,81000
28365,11320,150526,1,67000
28366,11321,187566,2,97000
28367,11321,45296,3,52000
28368,11321,5484,1,65000
28369,11321,113183,1,72000
28370,11322,69661,3,65000
28371,11322,49433,3,68000
28372,11323,193046,1,24000
28373,11323,168349,1,24000
28374,11324,209378,1,45000
28375,11324,49437,1,89000
28376,11324,88338,2,48000
28377,11324,1647,2,75000
28378,11325,148280,3,29000
28379,11325,164047,3,29000
28380,11325,218371,2,92000
28381,11325,164631,2,65000
28382,11326,92500,2,37000
28383,11326,191451,2,35000
28384,11327,64467,3,29000
28385,11327,129428,1,25000
28386,11328,122664,3,26000
28387,11328,105143,2,95000
28388,11328,130316,1,58000
28389,11328,55805,1,89000
28390,11329,171696,3,30000
28391,11329,1553,2,34000
28392,11329,58009,3,83000
28393,11330,10045,3,28000
28394,11330,80532,1,91000
28395,11331,51768,1,22000
28396,11332,12202,2,36000
28397,11332,102510,2,93000
28398,11332,168194,3,46000
28399,11332,115303,1,21000
28400,11333,26515,1,89000
28401,11333,73075,3,87000
28402,11333,84493,2,38000
28403,11334,95330,3,35000
28404,11334,133693,2,47000
28405,11335,168549,1,42000
28406,11335,235554,3,86000
28407,11335,167638,2,70000
28408,11336,100358,1,93000
28409,11336,38515,3,69000
28410,11336,100164,1,22000
28411,11336,239684,2,73000
28412,11337,100901,2,85000
28413,11337,85253,3,91000
28414,11337,206735,2,96000
28415,11337,98143,2,54000
28416,11338,9195,1,58000
28417,11339,100431,3,44000
28418,11340,37816,1,68000
28419,11340,174877,3,29000
28420,11341,80951,2,50000
28421,11342,189864,1,95000
28422,11342,183489,1,93000
28423,11342,203489,3,80000
28424,11342,11079,1,37000
28425,11343,151637,3,46000
28426,11343,184878,2,65000
28427,11343,56152,1,35000
28428,11343,152579,2,58000
28429,11344,191724,3,42000
28430,11344,75388,1,49000
28431,11345,202204,2,94000
28432,11345,234228,1,38000
28433,11346,100822,3,60000
28434,11346,163046,3,47000
28435,11347,188358,3,72000
28436,11347,192353,1,60000
28437,11347,84088,2,33000
28438,11348,111440,2,74000
28439,11349,24180,2,29000
28440,11350,146971,3,73000
28441,11351,238442,2,36000
28442,11351,26909,1,34000
28443,11351,174310,2,88000
28444,11351,233882,3,37000
28445,11352,73426,2,25000
28446,11352,202562,1,60000
28447,11353,74195,1,20000
28448,11354,223728,1,54000
28449,11354,230747,2,86000
28450,11355,30707,1,79000
28451,11355,111323,3,73000
28452,11355,115193,2,83000
28453,11356,232645,1,39000
28454,11357,16547,1,43000
28455,11357,180099,1,79000
28456,11357,126538,1,73000
28457,11357,56700,2,54000
28458,11358,145070,1,88000
28459,11358,220720,1,58000
28460,11358,157614,1,66000
28461,11359,156027,3,39000
28462,11359,183647,3,62000
28463,11359,115098,2,81000
28464,11359,119369,1,22000
28465,11360,24840,2,29000
28466,11360,33389,2,30000
28467,11361,208387,2,80000
28468,11361,51304,3,31000
28469,11362,133614,3,28000
28470,11363,227690,3,43000
28471,11363,17099,1,55000
28472,11364,74314,3,94000
28473,11364,139063,2,94000
28474,11364,233082,3,76000
28475,11364,140589,3,97000
28476,11365,66022,3,45000
28477,11365,83477,1,99000
28478,11365,160874,2,63000
28479,11366,144445,1,65000
28480,11366,55180,1,64000
28481,11366,212232,3,87000
28482,11366,86932,1,98000
28483,11367,168130,3,90000
28484,11368,105612,3,24000
28485,11368,93838,1,65000
28486,11369,151012,3,42000
28487,11370,228447,2,71000
28488,11371,85659,2,39000
28489,11371,126689,1,32000
28490,11372,198746,3,49000
28491,11372,82570,1,49000
28492,11372,108545,2,63000
28493,11373,146775,2,59000
28494,11373,57772,3,67000
28495,11373,41759,2,36000
28496,11374,133052,3,62000
28497,11374,37404,2,88000
28498,11374,200037,2,22000
28499,11375,184960,2,85000
28500,11375,204406,3,75000
28501,11375,90360,3,47000
28502,11375,13415,1,35000
28503,11376,160579,2,31000
28504,11376,2405,2,56000
28505,11376,61277,2,90000
28506,11376,209881,3,20000
28507,11377,25219,3,26000
28508,11378,172790,2,92000
28509,11378,58111,1,77000
28510,11379,149716,3,43000
28511,11379,18823,2,91000
28512,11380,204997,2,83000
28513,11380,18577,1,36000
28514,11380,23179,1,84000
28515,11381,220362,2,76000
28516,11382,23722,2,46000
28517,11382,138966,1,41000
28518,11382,220605,1,35000
28519,11382,229296,1,22000
28520,11383,21374,1,50000
28521,11383,170265,1,99000
28522,11383,134140,2,83000
28523,11384,188585,1,73000
28524,11385,191193,1,56000
28525,11385,83046,2,25000
28526,11386,165414,2,52000
28527,11386,9710,3,86000
28528,11387,118621,2,59000
28529,11388,79140,3,27000
28530,11388,112928,3,38000
28531,11388,239624,1,96000
28532,11389,164202,2,61000
28533,11389,225414,3,43000
28534,11389,187192,2,81000
28535,11390,231715,1,21000
28536,11390,55072,1,71000
28537,11390,190721,2,86000
28538,11390,121962,3,74000
28539,11391,97083,1,21000
28540,11391,37290,2,54000
28541,11391,113820,1,27000
28542,11392,4356,1,48000
28543,11392,66477,3,60000
28544,11392,12481,3,46000
28545,11393,79245,1,83000
28546,11393,143975,3,74000
28547,11394,158808,2,24000
28548,11394,69414,3,31000
28549,11394,220937,3,33000
28550,11394,29297,3,25000
28551,11395,77300,3,69000
28552,11396,66686,1,27000
28553,11396,159900,2,20000
28554,11396,218685,1,68000
28555,11396,145108,3,37000
28556,11397,161897,1,50000
28557,11397,83861,1,31000
28558,11398,109920,3,90000
28559,11398,173266,2,74000
28560,11399,136397,2,69000
28561,11399,157715,3,63000
28562,11399,98210,3,57000
28563,11399,237795,2,70000
28564,11400,40572,3,24000
28565,11400,220576,2,77000
28566,11400,27836,3,42000
28567,11401,174908,3,31000
28568,11402,36850,2,34000
28569,11402,65945,3,59000
28570,11403,209251,2,90000
28571,11403,6058,2,92000
28572,11403,69979,3,51000
28573,11403,46867,2,52000
28574,11404,110865,1,83000
28575,11405,173794,3,30000
28576,11405,64796,3,77000
28577,11405,162467,3,26000
28578,11406,49510,1,52000
28579,11406,129205,1,21000
28580,11406,22656,3,33000
28581,11406,198617,1,98000
28582,11407,212209,2,92000
28583,11407,6035,2,82000
28584,11407,17591,3,48000
28585,11407,130374,1,58000
28586,11408,220170,3,92000
28587,11408,61685,1,35000
28588,11408,135389,3,68000
28589,11409,166026,2,55000
28590,11409,221519,2,66000
28591,11410,154005,2,29000
28592,11411,19315,3,76000
28593,11411,223713,1,25000
28594,11412,210412,1,97000
28595,11412,27325,1,86000
28596,11412,93348,2,37000
28597,11412,65704,2,28000
28598,11413,155956,3,45000
28599,11413,228077,3,40000
28600,11414,65126,1,42000
28601,11415,5837,3,22000
28602,11415,26328,2,79000
28603,11415,106764,1,90000
28604,11415,131966,3,57000
28605,11416,204111,1,52000
28606,11416,73327,2,94000
28607,11416,198432,3,33000
28608,11416,52272,3,95000
28609,11417,56863,1,81000
28610,11417,11369,3,35000
28611,11417,225144,2,42000
28612,11417,143564,2,28000
28613,11418,23709,3,73000
28614,11419,109368,2,50000
28615,11420,96763,2,25000
28616,11420,37291,2,63000
28617,11421,162440,3,43000
28618,11421,33408,3,31000
28619,11421,69846,3,78000
28620,11422,214431,1,29000
28621,11423,85586,1,40000
28622,11423,144866,1,79000
28623,11424,165817,3,59000
28624,11424,190832,2,34000
28625,11424,82644,3,67000
28626,11425,63803,2,45000
28627,11426,129521,2,30000
28628,11427,1528,2,36000
28629,11427,58055,2,98000
28630,11427,19220,3,43000
28631,11427,181583,3,88000
28632,11428,123223,2,78000
28633,11428,23694,2,27000
28634,11428,142025,1,64000
28635,11428,155697,1,57000
28636,11429,65312,3,65000
28637,11429,144670,1,58000
28638,11429,28280,2,27000
28639,11429,38900,1,29000
28640,11430,143323,3,42000
28641,11431,26127,3,52000
28642,11432,74125,2,43000
28643,11432,45828,1,20000
28644,11432,19849,3,23000
28645,11432,54543,3,68000
28646,11433,79386,2,23000
28647,11433,180551,2,25000
28648,11433,27966,1,47000
28649,11434,173026,2,89000
28650,11434,191299,3,23000
28651,11434,178299,2,93000
28652,11435,150783,1,92000
28653,11435,164149,3,67000
28654,11435,190345,3,44000
28655,11436,39247,2,31000
28656,11436,172961,3,27000
28657,11436,227370,3,90000
28658,11437,426,3,80000
28659,11438,1605,3,73000
28660,11438,229494,3,21000
28661,11438,35837,2,54000
28662,11438,12462,1,34000
28663,11439,4599,3,56000
28664,11440,221839,3,82000
28665,11440,204117,1,97000
28666,11440,223326,2,56000
28667,11440,97735,1,33000
28668,11441,34134,2,22000
28669,11441,224848,2,61000
28670,11441,24699,2,37000
28671,11442,3411,3,64000
28672,11443,76268,3,34000
28673,11443,31734,1,89000
28674,11444,183190,1,27000
28675,11444,225572,2,43000
28676,11445,232913,3,77000
28677,11445,111425,3,79000
28678,11445,90005,2,90000
28679,11446,32298,3,32000
28680,11446,152781,1,22000
28681,11446,235253,2,51000
28682,11447,87441,3,76000
28683,11447,176317,3,55000
28684,11447,156096,1,61000
28685,11447,98261,1,61000
28686,11448,60712,1,41000
28687,11449,139616,3,59000
28688,11449,117939,3,38000
28689,11450,128163,2,28000
28690,11450,227244,3,82000
28691,11451,17846,2,81000
28692,11451,4066,3,38000
28693,11452,84218,1,39000
28694,11453,205200,1,26000
28695,11453,228677,1,44000
28696,11454,138293,1,63000
28697,11454,153991,1,29000
28698,11455,220135,1,75000
28699,11455,156965,2,63000
28700,11455,235955,2,59000
28701,11455,230797,1,65000
28702,11456,193064,2,56000
28703,11457,99406,2,72000
28704,11457,3707,3,98000
28705,11457,188174,3,98000
28706,11458,134971,1,79000
28707,11458,168676,2,33000
28708,11458,193340,1,21000
28709,11458,147857,1,44000
28710,11459,31716,1,92000
28711,11459,38847,3,40000
28712,11459,56825,1,74000
28713,11459,142213,2,92000
28714,11460,15207,1,61000
28715,11460,44421,1,36000
28716,11460,146615,3,88000
28717,11461,33150,2,84000
28718,11461,125950,1,23000
28719,11461,68851,2,56000
28720,11462,232805,1,68000
28721,11462,159480,2,75000
28722,11462,170594,3,27000
28723,11462,114962,3,41000
28724,11463,46767,2,37000
28725,11464,211809,2,95000
28726,11464,119991,1,38000
28727,11464,26099,3,33000
28728,11464,174070,3,72000
28729,11465,98300,2,41000
28730,11465,214310,2,89000
28731,11465,175948,3,41000
28732,11466,152251,3,68000
28733,11466,208086,1,73000
28734,11466,24434,1,72000
28735,11467,232573,2,91000
28736,11467,101285,3,75000
28737,11467,64008,1,72000
28738,11468,231014,2,55000
28739,11468,50654,2,38000
28740,11468,107061,1,79000
28741,11469,161412,1,22000
28742,11469,93217,2,80000
28743,11469,63253,1,58000
28744,11470,4509,1,96000
28745,11470,73792,1,66000
28746,11470,93063,3,71000
28747,11470,22524,3,23000
28748,11471,146425,2,83000
28749,11471,8358,2,52000
28750,11471,80810,3,94000
28751,11471,206350,2,38000
28752,11472,62911,3,38000
28753,11472,189353,2,69000
28754,11473,52295,3,26000
28755,11473,145378,2,32000
28756,11474,157177,1,69000
28757,11474,17666,1,74000
28758,11475,189277,3,50000
28759,11475,57836,3,33000
28760,11475,223954,1,92000
28761,11476,208586,3,83000
28762,11477,176283,2,95000
28763,11477,24443,2,81000
28764,11477,43075,2,61000
28765,11478,138536,1,48000
28766,11478,178360,2,43000
28767,11479,106179,1,69000
28768,11479,136133,1,42000
28769,11479,135350,1,29000
28770,11480,135739,1,87000
28771,11481,69278,2,46000
28772,11481,158512,1,52000
28773,11481,122406,1,54000
28774,11481,239490,1,83000
28775,11482,71265,1,82000
28776,11482,210124,2,86000
28777,11482,205594,2,83000
28778,11483,182550,2,83000
28779,11483,199363,2,31000
28780,11483,120238,3,33000
28781,11483,64754,2,35000
28782,11484,234719,3,43000
28783,11484,42086,3,96000
28784,11484,138403,3,50000
28785,11484,165473,1,71000
28786,11485,99404,1,85000
28787,11486,57734,1,30000
28788,11486,48121,3,45000
28789,11487,28485,2,34000
28790,11488,107404,1,62000
28791,11488,188628,2,59000
28792,11488,18122,1,63000
28793,11489,53965,1,25000
28794,11489,222482,3,34000
28795,11490,195406,3,24000
28796,11490,70504,2,68000
28797,11491,97149,1,52000
28798,11491,17539,2,96000
28799,11491,235736,2,81000
28800,11491,129691,1,48000
28801,11492,219542,1,44000
28802,11492,75213,2,30000
28803,11492,151493,2,90000
28804,11493,220178,2,91000
28805,11493,64650,2,38000
28806,11493,197310,3,25000
28807,11493,223132,2,97000
28808,11494,6016,1,34000
28809,11495,71581,3,23000
28810,11496,17028,3,74000
28811,11496,174356,3,85000
28812,11496,110959,2,37000
28813,11497,208989,2,97000
28814,11497,179805,1,96000
28815,11498,30184,2,24000
28816,11498,175579,2,86000
28817,11498,62570,3,41000
28818,11499,193966,2,85000
28819,11500,185533,3,59000
28820,11501,14859,3,32000
28821,11501,113199,2,35000
28822,11502,207004,2,43000
28823,11502,177361,2,93000
28824,11502,195239,1,49000
28825,11502,136009,2,89000
28826,11503,187734,1,70000
28827,11503,193014,1,68000
28828,11503,120577,1,49000
28829,11504,235876,2,53000
28830,11505,28703,3,46000
28831,11505,119992,1,54000
28832,11505,199498,1,75000
28833,11505,69042,2,59000
28834,11506,58686,2,28000
28835,11506,206446,2,70000
28836,11507,80634,1,50000
28837,11508,5165,2,55000
28838,11508,169960,3,56000
28839,11508,183117,3,61000
28840,11509,20423,1,47000
28841,11509,205477,1,70000
28842,11509,145814,2,78000
28843,11510,220049,3,87000
28844,11510,168960,3,69000
28845,11510,90692,1,67000
28846,11511,159210,3,61000
28847,11512,30531,3,91000
28848,11513,83392,1,23000
28849,11513,156376,2,73000
28850,11513,47892,3,56000
28851,11514,165328,2,57000
28852,11514,138492,3,82000
28853,11514,48754,1,34000
28854,11514,25396,2,95000
28855,11515,50954,3,22000
28856,11515,108237,1,82000
28857,11516,39319,1,82000
28858,11517,1888,2,98000
28859,11518,14154,3,53000
28860,11518,225562,2,89000
28861,11518,45273,1,64000
28862,11518,197177,3,51000
28863,11519,17042,2,43000
28864,11519,69015,2,28000
28865,11519,128739,2,82000
28866,11520,232504,2,33000
28867,11520,55469,3,69000
28868,11520,92638,3,33000
28869,11521,153320,3,48000
28870,11521,129524,2,58000
28871,11521,60221,2,86000
28872,11521,42997,3,99000
28873,11522,199369,2,68000
28874,11523,96100,2,36000
28875,11523,219541,2,65000
28876,11523,9013,1,35000
28877,11524,36174,2,84000
28878,11524,238709,2,51000
28879,11524,25614,1,42000
28880,11525,134677,1,82000
28881,11525,217474,3,82000
28882,11525,233557,3,39000
28883,11526,7306,1,54000
28884,11526,43712,2,59000
28885,11527,226228,3,87000
28886,11527,197930,2,44000
28887,11527,130928,1,65000
28888,11528,180296,2,44000
28889,11528,71861,2,25000
28890,11528,93371,1,44000
28891,11529,92461,1,40000
28892,11529,110775,3,40000
28893,11529,20389,2,25000
28894,11529,130267,2,43000
28895,11530,173441,2,20000
28896,11531,126133,1,95000
28897,11531,41278,1,54000
28898,11531,213022,1,53000
28899,11531,37807,1,78000
28900,11532,186285,1,97000
28901,11532,187643,2,41000
28902,11532,93287,2,98000
28903,11533,146145,1,93000
28904,11533,8724,1,46000
28905,11533,61524,2,56000
28906,11534,30255,1,91000
28907,11535,97654,3,34000
28908,11536,172243,1,57000
28909,11536,36215,3,67000
28910,11536,147863,3,94000
28911,11537,33416,2,22000
28912,11538,59620,2,51000
28913,11539,140455,3,97000
28914,11539,20049,3,72000
28915,11540,88449,1,39000
28916,11540,147188,3,68000
28917,11540,179882,1,89000
28918,11541,204616,1,47000
28919,11542,227106,3,46000
28920,11542,226793,2,72000
28921,11542,57802,1,98000
28922,11542,34691,3,78000
28923,11543,18399,1,50000
28924,11543,38864,2,66000
28925,11543,138299,2,53000
28926,11543,130901,2,80000
28927,11544,175916,3,81000
28928,11544,111499,3,51000
28929,11544,230359,3,58000
28930,11544,125774,1,59000
28931,11545,65382,1,92000
28932,11546,230964,3,29000
28933,11546,160625,2,48000
28934,11546,57974,2,63000
28935,11546,186972,3,76000
28936,11547,174095,3,94000
28937,11547,153012,2,44000
28938,11548,195064,3,32000
28939,11548,227680,3,84000
28940,11548,82049,1,78000
28941,11548,184688,2,52000
28942,11549,26726,2,66000
28943,11549,118737,2,20000
28944,11549,57430,1,27000
28945,11549,233788,2,80000
28946,11550,211588,2,87000
28947,11551,102423,2,75000
28948,11551,19851,3,61000
28949,11552,168352,1,30000
28950,11553,7378,2,98000
28951,11554,122046,1,84000
28952,11555,5246,2,26000
28953,11555,123280,1,84000
28954,11555,89540,2,83000
28955,11556,74829,2,62000
28956,11557,218181,3,68000
28957,11557,181250,3,35000
28958,11557,160638,3,83000
28959,11558,78293,2,26000
28960,11559,82081,3,93000
28961,11559,97962,1,87000
28962,11559,64519,2,83000
28963,11559,213013,3,40000
28964,11560,45685,1,90000
28965,11560,181584,2,85000
28966,11560,108656,2,75000
28967,11560,190622,3,65000
28968,11561,193789,2,64000
28969,11561,57029,1,64000
28970,11561,21508,2,83000
28971,11561,22375,2,71000
28972,11562,181054,2,63000
28973,11563,153147,2,69000
28974,11563,3661,3,81000
28975,11564,128246,2,29000
28976,11564,171819,1,56000
28977,11564,61605,2,72000
28978,11564,122627,2,84000
28979,11565,8988,1,46000
28980,11566,157193,2,22000
28981,11566,41793,1,94000
28982,11567,21511,3,59000
28983,11567,172150,2,57000
28984,11567,38202,1,22000
28985,11568,140740,2,71000
28986,11568,216552,1,78000
28987,11568,24043,3,65000
28988,11568,170711,3,92000
28989,11569,130938,1,25000
28990,11569,110890,2,23000
28991,11569,5589,3,41000
28992,11569,34133,2,75000
28993,11570,98363,3,91000
28994,11571,142157,3,22000
28995,11571,137177,1,78000
28996,11572,67577,2,70000
28997,11572,119742,2,57000
28998,11572,173430,2,82000
28999,11572,133344,1,25000
29000,11573,14757,2,44000
29001,11573,147536,3,89000
29002,11573,238100,2,64000
29003,11574,158636,3,93000
29004,11574,237292,2,30000
29005,11574,48955,1,45000
29006,11575,216485,2,54000
29007,11575,132961,3,45000
29008,11576,3646,2,63000
29009,11576,143109,2,44000
29010,11576,112885,1,32000
29011,11577,44319,1,47000
29012,11577,84662,1,76000
29013,11578,219117,2,96000
29014,11578,110890,3,53000
29015,11578,27092,3,20000
29016,11579,154369,1,49000
29017,11579,35174,2,31000
29018,11579,197195,2,76000
29019,11579,51910,1,85000
29020,11580,139122,1,66000
29021,11581,29864,2,96000
29022,11581,14532,3,44000
29023,11582,136640,3,87000
29024,11583,168568,3,30000
29025,11583,161291,1,38000
29026,11583,73112,1,83000
29027,11584,175308,2,59000
29028,11584,47692,2,81000
29029,11584,33535,2,23000
29030,11584,56042,1,52000
29031,11585,168775,1,56000
29032,11585,16628,2,58000
29033,11586,135141,3,94000
29034,11587,226392,3,76000
29035,11587,160071,3,78000
29036,11587,165953,1,24000
29037,11587,71059,1,28000
29038,11588,1372,3,54000
29039,11588,228474,2,23000
29040,11588,211738,2,71000
29041,11588,231202,1,67000
29042,11589,17671,3,50000
29043,11589,39947,2,87000
29044,11589,189052,3,61000
29045,11589,154973,2,94000
29046,11590,84181,3,66000
29047,11590,219748,1,50000
29048,11591,205639,2,20000
29049,11591,71408,3,57000
29050,11591,207701,3,97000
29051,11591,213840,2,37000
29052,11592,4025,1,71000
29053,11592,138157,3,30000
29054,11592,63574,3,28000
29055,11592,70990,2,41000
29056,11593,126830,3,28000
29057,11593,27993,3,66000
29058,11594,166370,3,86000
29059,11594,31398,3,67000
29060,11595,187879,1,50000
29061,11595,182280,1,56000
29062,11595,131531,1,87000
29063,11596,208601,3,96000
29064,11597,158758,1,21000
29065,11598,209607,2,28000
29066,11599,207553,2,85000
29067,11600,40929,3,83000
29068,11600,14092,2,58000
29069,11600,223347,2,92000
29070,11601,45038,3,73000
29071,11601,50655,2,97000
29072,11601,16185,3,73000
29073,11602,143127,2,76000
29074,11602,74528,3,38000
29075,11602,135238,2,72000
29076,11602,32219,3,34000
29077,11603,159934,1,80000
29078,11603,88999,2,54000
29079,11604,41957,1,25000
29080,11605,131657,2,21000
29081,11605,26458,1,36000
29082,11605,1077,2,88000
29083,11606,23296,1,23000
29084,11606,139582,3,36000
29085,11606,44700,2,83000
29086,11607,231510,1,45000
29087,11608,93739,3,81000
29088,11608,198639,3,98000
29089,11608,147387,1,76000
29090,11609,79281,2,70000
29091,11609,78483,2,74000
29092,11609,146709,1,62000
29093,11610,48592,2,47000
29094,11610,113949,3,83000
29095,11610,144645,2,96000
29096,11611,38689,2,30000
29097,11612,160166,2,22000
29098,11612,160379,1,36000
29099,11612,90809,2,62000
29100,11613,33173,3,36000
29101,11613,36093,3,47000
29102,11613,158989,1,20000
29103,11613,93848,1,94000
29104,11614,40958,1,43000
29105,11614,208093,2,67000
29106,11614,153559,3,31000
29107,11615,31249,3,38000
29108,11615,115400,3,32000
29109,11615,91207,3,81000
29110,11615,89353,3,41000
29111,11616,195945,3,94000
29112,11616,140342,2,50000
29113,11617,97793,1,97000
29114,11617,193139,2,62000
29115,11617,188212,3,35000
29116,11618,7876,3,40000
29117,11618,42456,2,92000
29118,11619,185914,3,97000
29119,11619,96263,3,82000
29120,11620,89592,1,31000
29121,11620,15305,2,64000
29122,11620,54505,1,84000
29123,11620,176320,3,86000
29124,11621,149401,2,54000
29125,11621,192685,2,69000
29126,11621,46840,1,93000
29127,11622,206517,2,70000
29128,11622,145893,1,89000
29129,11622,180779,2,40000
29130,11623,219698,1,29000
29131,11623,24496,1,75000
29132,11624,96401,1,40000
29133,11625,150507,2,99000
29134,11625,140303,3,33000
29135,11626,83967,1,56000
29136,11626,12715,1,96000
29137,11626,162669,2,47000
29138,11627,16768,3,74000
29139,11628,131973,1,38000
29140,11628,107766,3,68000
29141,11628,75057,1,43000
29142,11629,152024,2,43000
29143,11629,36836,3,38000
29144,11630,167830,3,47000
29145,11630,207903,3,55000
29146,11630,74071,1,88000
29147,11630,213831,3,43000
29148,11631,125465,1,68000
29149,11632,42696,2,28000
29150,11632,27848,1,48000
29151,11632,87840,1,41000
29152,11632,182129,1,42000
29153,11633,20084,2,37000
29154,11633,26405,2,61000
29155,11633,160698,1,61000
29156,11633,81009,1,23000
29157,11634,191255,2,20000
29158,11634,118294,3,78000
29159,11634,122572,1,71000
29160,11635,135249,3,29000
29161,11635,16317,2,42000
29162,11635,17195,1,82000
29163,11636,87291,2,80000
29164,11636,72901,2,48000
29165,11637,135625,3,72000
29166,11637,39353,1,83000
29167,11637,133426,1,69000
29168,11638,94556,2,69000
29169,11638,238416,1,59000
29170,11638,164021,1,50000
29171,11639,167685,1,60000
29172,11639,194031,1,89000
29173,11639,231877,1,99000
29174,11640,186904,2,45000
29175,11640,40679,3,90000
29176,11640,24834,2,38000
29177,11640,202639,1,73000
29178,11641,166740,2,35000
29179,11641,164839,1,63000
29180,11641,44901,2,94000
29181,11641,185502,3,52000
29182,11642,79343,3,86000
29183,11642,137577,2,50000
29184,11643,185858,3,98000
29185,11643,173286,1,89000
29186,11643,112501,3,33000
29187,11644,148880,2,98000
29188,11644,88666,3,48000
29189,11644,87529,1,34000
29190,11644,18226,1,90000
29191,11645,69927,3,75000
29192,11646,120853,3,59000
29193,11647,68965,2,50000
29194,11647,210415,3,72000
29195,11647,193388,1,83000
29196,11648,233876,3,49000
29197,11648,101130,2,93000
29198,11648,102229,2,70000
29199,11649,151979,1,70000
29200,11649,215307,2,32000
29201,11649,19590,2,81000
29202,11650,186876,1,50000
29203,11651,24603,2,44000
29204,11652,61128,2,87000
29205,11653,2977,3,96000
29206,11653,32041,3,81000
29207,11653,212275,1,46000
29208,11653,60397,2,49000
29209,11654,195350,1,85000
29210,11654,161387,1,85000
29211,11654,113664,2,41000
29212,11654,183489,3,26000
29213,11655,132594,1,96000
29214,11655,33889,2,61000
29215,11655,127368,2,75000
29216,11655,130063,3,72000
29217,11656,228420,1,60000
29218,11656,105839,3,57000
29219,11656,104745,2,49000
29220,11656,208316,2,73000
29221,11657,24651,3,65000
29222,11657,191075,3,61000
29223,11657,204828,2,82000
29224,11658,176202,2,80000
29225,11659,116069,2,60000
29226,11659,66404,3,23000
29227,11660,88068,1,46000
29228,11660,8789,2,22000
29229,11660,57062,1,60000
29230,11660,104685,1,81000
29231,11661,40140,2,87000
29232,11661,27571,2,99000
29233,11662,84710,2,25000
29234,11662,149619,2,42000
29235,11662,233987,1,66000
29236,11662,136086,1,23000
29237,11663,132541,2,26000
29238,11663,166970,3,96000
29239,11663,204467,3,46000
29240,11664,163261,3,32000
29241,11665,191100,1,68000
29242,11665,137450,3,42000
29243,11665,89475,2,99000
29244,11666,97554,2,99000
29245,11666,161994,1,50000
29246,11667,152421,3,78000
29247,11667,159585,3,84000
29248,11667,3463,2,94000
29249,11668,142248,1,54000
29250,11668,90278,2,24000
29251,11668,201648,3,81000
29252,11668,104624,2,93000
29253,11669,217975,2,77000
29254,11670,81181,2,76000
29255,11670,92193,1,86000
29256,11670,199219,2,41000
29257,11671,160559,3,76000
29258,11671,93105,1,95000
29259,11672,135772,2,58000
29260,11672,144259,2,58000
29261,11672,57073,3,77000
29262,11672,193503,1,95000
29263,11673,20980,3,36000
29264,11673,161727,1,21000
29265,11674,169392,1,81000
29266,11674,74267,2,62000
29267,11674,134725,1,61000
29268,11675,117654,2,25000
29269,11675,35568,3,45000
29270,11675,171966,1,57000
29271,11675,92083,1,55000
29272,11676,138291,2,22000
29273,11676,110006,2,85000
29274,11677,171061,2,34000
29275,11678,55480,2,27000
29276,11678,24762,1,99000
29277,11679,82028,1,40000
29278,11680,8424,3,97000
29279,11680,125150,2,21000
29280,11681,99992,2,55000
29281,11681,55424,1,30000
29282,11681,113730,1,87000
29283,11681,64847,2,73000
29284,11682,204200,3,39000
29285,11682,95417,3,82000
29286,11682,103446,1,77000
29287,11682,179947,2,99000
29288,11683,38889,2,97000
29289,11683,152602,1,63000
29290,11683,158972,3,59000
29291,11683,150727,3,84000
29292,11684,11003,1,88000
29293,11685,89658,2,31000
29294,11685,186723,1,55000
29295,11685,58273,3,42000
29296,11685,106578,2,49000
29297,11686,20696,1,95000
29298,11686,147806,3,41000
29299,11687,38299,3,51000
29300,11687,20508,3,55000
29301,11687,232792,2,36000
29302,11687,82393,1,53000
29303,11688,79235,1,94000
29304,11689,192587,2,57000
29305,11689,69321,1,92000
29306,11689,159174,1,85000
29307,11689,145360,1,84000
29308,11690,214455,1,46000
29309,11690,50288,1,73000
29310,11690,121043,3,23000
29311,11691,201313,1,96000
29312,11691,113350,2,54000
29313,11692,108080,1,54000
29314,11692,1026,1,97000
29315,11692,18216,1,92000
29316,11692,7895,3,50000
29317,11693,163185,2,82000
29318,11693,110149,2,27000
29319,11693,184710,1,67000
29320,11693,223574,2,89000
29321,11694,80830,1,98000
29322,11694,129197,3,23000
29323,11694,213429,1,36000
29324,11694,8267,3,63000
29325,11695,13557,2,45000
29326,11695,59483,1,60000
29327,11695,58642,3,71000
29328,11696,66240,1,71000
29329,11697,148343,1,47000
29330,11697,63264,1,63000
29331,11697,193245,2,87000
29332,11697,200028,2,98000
29333,11698,217271,3,54000
29334,11699,114219,1,77000
29335,11699,137170,1,45000
29336,11700,128584,2,77000
29337,11700,75702,2,60000
29338,11701,27499,3,32000
29339,11701,102160,2,92000
29340,11701,215218,3,40000
29341,11701,31715,2,83000
29342,11702,192978,2,53000
29343,11702,77401,1,98000
29344,11702,141614,3,70000
29345,11702,128972,1,92000
29346,11703,69287,3,52000
29347,11704,168378,2,69000
29348,11704,101715,1,29000
29349,11705,115644,3,38000
29350,11706,128636,2,64000
29351,11707,38855,1,42000
29352,11707,31566,2,94000
29353,11707,234412,2,83000
29354,11707,76795,3,45000
29355,11708,222330,2,85000
29356,11708,118064,2,29000
29357,11709,38369,1,79000
29358,11709,142404,1,72000
29359,11709,92125,1,55000
