orderId,userId,shopId,totalAmount,orderStatus,createdAt
10587,3170,1225,184000,SHIPPING,2026-01-23T15:07:16.654
10588,5293,577,235000,PAID,2026-01-11T15:07:16.654
10589,9487,915,85000,CREATED,2026-01-06T15:07:16.654
10590,2334,596,60000,PAID,2026-01-06T15:07:16.654
10591,342,1626,194000,PAID,2026-01-27T15:07:16.654
10592,3437,1696,71000,SHIPPING,2026-01-17T15:07:16.654
10593,7836,1761,248000,COMPLETED,2026-01-06T15:07:16.654
10594,4483,816,141000,CREATED,2026-01-14T15:07:16.654
10595,42,227,137000,SHIPPING,2026-01-24T15:07:16.654
10596,1180,1063,105000,PAID,2026-01-01T15:07:16.654
10597,5438,1092,107000,SHIPPING,2026-01-10T15:07:16.654
10598,9181,631,73000,CREATED,2025-12-31T15:07:16.654
10599,414,300,207000,PAID,2026-01-08T15:07:16.654
10600,8968,1559,95000,CREATED,2026-01-14T15:07:16.654
10601,2623,821,110000,COMPLETED,2026-01-01T15:07:16.654
10602,9299,492,171000,CREATED,2026-01-06T15:07:16.654
10603,3636,1885,211000,CREATED,2026-01-13T15:07:16.654
10604,6343,496,110000,COMPLETED,2026-01-19T15:07:16.654
10605,3177,681,133000,PAID,2026-01-09T15:07:16.654
10606,6099,857,138000,PAID,2026-01-27T15:07:16.654
10607,532,1404,226000,CREATED,2026-01-09T15:07:16.654
10608,8264,152,56000,SHIPPING,2026-01-24T15:07:16.654
10609,5985,1649,118000,COMPLETED,2025-12-29T15:07:16.654
10610,655,522,92000,PAID,2026-01-24T15:07:16.654
10611,5037,787,147000,PAID,2026-01-16T15:07:16.654
10612,4889,1421,115000,CREATED,2025-12-29T15:07:16.654
10613,9792,972,152000,COMPLETED,2026-01-05T15:07:16.654
10614,389,1386,187000,SHIPPING,2026-01-03T15:07:16.654
10615,8541,1084,128000,CREATED,2026-01-14T15:07:16.654
10616,3536,1142,156000,SHIPPING,2026-01-03T15:07:16.654
10617,5777,573,143000,COMPLETED,2025-12-29T15:07:16.654
10618,4042,1847,180000,SHIPPING,2026-01-26T15:07:16.654
10619,7318,1530,145000,SHIPPING,2026-01-22T15:07:16.654
10620,7464,1828,110000,PAID,2026-01-14T15:07:16.654
10621,6629,581,147000,CREATED,2026-01-12T15:07:16.654
10622,2594,575,192000,PAID,2026-01-25T15:07:16.654
10623,1041,1269,76000,SHIPPING,2026-01-02T15:07:16.654
10624,3642,695,91000,CREATED,2026-01-11T15:07:16.654
10625,1843,957,55000,SHIPPING,2026-01-05T15:07:16.654
10626,6350,317,144000,SHIPPING,2026-01-13T15:07:16.654
10627,2160,545,88000,COMPLETED,2026-01-18T15:07:16.654
10628,7301,828,125000,COMPLETED,2026-01-11T15:07:16.654
10629,3132,1106,54000,COMPLETED,2026-01-10T15:07:16.654
10630,5346,525,186000,COMPLETED,2026-01-02T15:07:16.654
10631,8812,27,223000,CREATED,2026-01-09T15:07:16.654
10632,7628,1731,193000,SHIPPING,2026-01-08T15:07:16.654
10633,4891,1660,184000,PAID,2026-01-07T15:07:16.654
10634,3618,539,226000,CREATED,2026-01-25T15:07:16.654
10635,6509,337,162000,CREATED,2025-12-29T15:07:16.654
10636,2330,685,225000,PAID,2026-01-18T15:07:16.654
10637,4282,1517,75000,COMPLETED,2026-01-01T15:07:16.654
10638,9287,474,62000,COMPLETED,2026-01-22T15:07:16.654
10639,6360,1037,127000,COMPLETED,2026-01-18T15:07:16.654
10640,6148,1187,195000,SHIPPING,2026-01-16T15:07:16.654
10641,48,770,117000,CREATED,2026-01-10T15:07:16.654
10642,7316,657,98000,COMPLETED,2026-01-15T15:07:16.654
10643,8756,1325,142000,PAID,2026-01-25T15:07:16.654
10644,4523,419,227000,CREATED,2026-01-16T15:07:16.654
10645,9495,41,110000,SHIPPING,2026-01-06T15:07:16.654
10646,7408,1537,188000,COMPLETED,2026-01-07T15:07:16.656
10647,1461,114,218000,COMPLETED,2026-01-03T15:07:16.656
10648,6780,660,50000,COMPLETED,2026-01-01T15:07:16.656
10649,6106,655,235000,SHIPPING,2026-01-21T15:07:16.656
10650,9567,1858,62000,PAID,2026-01-07T15:07:16.656
10651,4186,402,179000,COMPLETED,2026-01-08T15:07:16.656
10652,6902,1257,105000,SHIPPING,2026-01-20T15:07:16.656
10653,957,501,238000,SHIPPING,2026-01-06T15:07:16.656
10654,5553,972,190000,CREATED,2026-01-26T15:07:16.656
10655,691,1116,65000,CREATED,2026-01-23T15:07:16.656
10656,8791,1859,86000,COMPLETED,2026-01-25T15:07:16.656
10657,6598,1902,154000,CREATED,2026-01-14T15:07:16.656
10658,6581,1282,50000,SHIPPING,2026-01-22T15:07:16.656
10659,5979,968,148000,COMPLETED,2026-01-04T15:07:16.656
10660,114,1519,177000,CREATED,2026-01-19T15:07:16.656
10661,9480,1671,75000,PAID,2026-01-23T15:07:16.656
10662,7868,25,149000,SHIPPING,2026-01-23T15:07:16.656
10663,2004,232,231000,CREATED,2026-01-03T15:07:16.656
10664,1201,1408,227000,COMPLETED,2026-01-12T15:07:16.656
10665,1247,963,115000,CREATED,2026-01-12T15:07:16.656
10666,4374,887,240000,SHIPPING,2026-01-06T15:07:16.656
10667,3697,911,180000,PAID,2025-12-30T15:07:16.656
10668,9171,1142,92000,CREATED,2026-01-04T15:07:16.656
10669,9702,257,248000,PAID,2026-01-09T15:07:16.656
10670,9242,1064,215000,SHIPPING,2026-01-10T15:07:16.656
10671,3997,684,209000,PAID,2026-01-23T15:07:16.656
10672,2386,925,80000,COMPLETED,2026-01-16T15:07:16.656
10673,3765,1532,185000,COMPLETED,2026-01-12T15:07:16.656
10674,823,1914,81000,COMPLETED,2026-01-22T15:07:16.656
10675,7145,994,225000,PAID,2026-01-14T15:07:16.656
10676,451,1073,61000,PAID,2026-01-23T15:07:16.656
10677,9783,366,72000,PAID,2025-12-29T15:07:16.656
10678,9906,1576,171000,COMPLETED,2026-01-09T15:07:16.656
10679,2275,1111,182000,PAID,2026-01-27T15:07:16.656
10680,3626,1277,170000,PAID,2026-01-25T15:07:16.656
10681,8663,1651,194000,CREATED,2026-01-13T15:07:16.656
10682,7131,1732,114000,PAID,2026-01-27T15:07:16.656
10683,6658,471,178000,COMPLETED,2025-12-31T15:07:16.656
10684,3306,1891,95000,PAID,2026-01-03T15:07:16.656
10685,859,229,187000,PAID,2026-01-03T15:07:16.656
10686,368,863,122000,PAID,2026-01-04T15:07:16.656
10687,9023,4,190000,CREATED,2025-12-31T15:07:16.656
10688,6070,583,84000,SHIPPING,2026-01-08T15:07:16.656
10689,5434,905,213000,PAID,2026-01-18T15:07:16.656
10690,4189,1107,239000,SHIPPING,2026-01-07T15:07:16.656
10691,2223,1564,122000,SHIPPING,2025-12-30T15:07:16.656
10692,7191,1221,105000,COMPLETED,2026-01-08T15:07:16.656
10693,5896,229,63000,COMPLETED,2026-01-05T15:07:16.656
10694,1246,609,167000,SHIPPING,2025-12-31T15:07:16.656
10695,2972,1911,140000,CREATED,2025-12-30T15:07:16.656
10696,9306,1842,82000,PAID,2025-12-29T15:07:16.656
10697,6065,1932,219000,SHIPPING,2026-01-17T15:07:16.656
10698,1347,1733,202000,COMPLETED,2026-01-11T15:07:16.656
10699,4418,11,109000,PAID,2026-01-21T15:07:16.656
10700,9732,1375,85000,COMPLETED,2025-12-29T15:07:16.656
10701,2147,8,57000,CREATED,2025-12-31T15:07:16.656
10702,79,197,72000,COMPLETED,2026-01-04T15:07:16.656
10703,405,1070,125000,PAID,2026-01-01T15:07:16.656
10704,2836,648,233000,PAID,2026-01-10T15:07:16.656
10705,260,721,112000,PAID,2026-01-26T15:07:16.656
10706,3388,633,69000,CREATED,2026-01-27T15:07:16.656
10707,5616,182,96000,SHIPPING,2026-01-16T15:07:16.656
10708,6597,1451,188000,PAID,2026-01-04T15:07:16.656
10709,4851,1936,227000,SHIPPING,2025-12-31T15:07:16.656
10710,2062,517,82000,CREATED,2026-01-21T15:07:16.656
10711,9418,1648,73000,CREATED,2026-01-21T15:07:16.656
10712,6511,885,81000,SHIPPING,2026-01-27T15:07:16.656
10713,7484,1227,112000,CREATED,2026-01-18T15:07:16.656
10714,7699,242,171000,COMPLETED,2026-01-11T15:07:16.656
10715,1186,1916,218000,COMPLETED,2026-01-18T15:07:16.656
10716,2393,1239,91000,COMPLETED,2026-01-10T15:07:16.656
10717,4643,972,180000,COMPLETED,2026-01-03T15:07:16.656
10718,2531,1788,80000,SHIPPING,2026-01-20T15:07:16.656
10719,698,49,190000,PAID,2025-12-31T15:07:16.656
10720,3069,1302,50000,SHIPPING,2026-01-23T15:07:16.656
10721,6450,1570,228000,COMPLETED,2026-01-20T15:07:16.656
10722,601,725,99000,SHIPPING,2026-01-08T15:07:16.656
10723,9727,1922,63000,SHIPPING,2026-01-21T15:07:16.656
10724,2375,961,185000,COMPLETED,2026-01-26T15:07:16.656
10725,3999,723,133000,SHIPPING,2026-01-16T15:07:16.656
10726,4766,1447,77000,SHIPPING,2026-01-10T15:07:16.656
10727,2983,1483,113000,SHIPPING,2026-01-15T15:07:16.656
10728,6506,140,58000,CREATED,2026-01-27T15:07:16.656
10729,7845,684,124000,SHIPPING,2026-01-14T15:07:16.656
10730,5742,504,60000,SHIPPING,2026-01-22T15:07:16.656
10731,4933,761,161000,CREATED,2026-01-08T15:07:16.656
10732,7249,571,62000,SHIPPING,2025-12-31T15:07:16.656
10733,8163,646,144000,COMPLETED,2025-12-31T15:07:16.656
10734,745,1574,52000,PAID,2025-12-30T15:07:16.656
10735,5574,246,143000,PAID,2026-01-18T15:07:16.656
10736,528,521,164000,PAID,2026-01-19T15:07:16.656
10737,7122,791,108000,CREATED,2026-01-14T15:07:16.656
10738,7272,722,137000,PAID,2026-01-26T15:07:16.656
10739,703,398,231000,CREATED,2026-01-06T15:07:16.656
10740,3333,1142,69000,COMPLETED,2026-01-03T15:07:16.656
10741,2769,210,177000,SHIPPING,2026-01-06T15:07:16.656
10742,9338,74,199000,COMPLETED,2026-01-01T15:07:16.656
10743,1022,945,78000,CREATED,2026-01-08T15:07:16.656
10744,8477,128,170000,SHIPPING,2026-01-08T15:07:16.656
10745,5356,300,121000,PAID,2026-01-15T15:07:16.656
10746,26,1663,70000,SHIPPING,2026-01-18T15:07:16.656
10747,8701,1717,183000,COMPLETED,2026-01-24T15:07:16.656
10748,4262,648,155000,PAID,2025-12-30T15:07:16.656
10749,5449,1259,119000,CREATED,2026-01-01T15:07:16.656
10750,1150,1014,189000,SHIPPING,2026-01-12T15:07:16.656
10751,2982,1926,190000,SHIPPING,2026-01-21T15:07:16.656
10752,5326,390,172000,SHIPPING,2026-01-15T15:07:16.656
10753,2963,1405,154000,PAID,2026-01-18T15:07:16.656
10754,9614,1291,97000,COMPLETED,2026-01-13T15:07:16.656
10755,6913,364,117000,CREATED,2025-12-30T15:07:16.656
10756,951,1880,125000,CREATED,2026-01-03T15:07:16.656
10757,3360,626,234000,SHIPPING,2025-12-30T15:07:16.656
10758,79,848,129000,PAID,2026-01-02T15:07:16.656
10759,9337,170,155000,CREATED,2026-01-14T15:07:16.656
10760,2056,1492,126000,SHIPPING,2026-01-18T15:07:16.656
10761,9150,1319,225000,SHIPPING,2026-01-15T15:07:16.656
10762,1034,468,129000,SHIPPING,2026-01-06T15:07:16.656
10763,5901,750,108000,PAID,2025-12-29T15:07:16.656
10764,4272,286,173000,PAID,2026-01-24T15:07:16.656
10765,4012,576,123000,SHIPPING,2026-01-07T15:07:16.656
10766,9726,671,218000,PAID,2026-01-18T15:07:16.656
10767,996,969,178000,SHIPPING,2026-01-18T15:07:16.656
10768,3688,1140,77000,PAID,2026-01-26T15:07:16.656
10769,9299,928,210000,COMPLETED,2025-12-29T15:07:16.656
10770,3662,954,202000,CREATED,2026-01-04T15:07:16.656
10771,2968,1709,73000,CREATED,2026-01-26T15:07:16.656
10772,8118,806,117000,CREATED,2026-01-16T15:07:16.656
10773,9107,1240,144000,PAID,2026-01-05T15:07:16.656
10774,1961,300,205000,COMPLETED,2026-01-19T15:07:16.656
10775,8452,1533,161000,PAID,2026-01-01T15:07:16.656
10776,2890,1729,105000,PAID,2026-01-15T15:07:16.656
10777,8427,1994,240000,PAID,2026-01-06T15:07:16.656
10778,7284,1152,247000,PAID,2026-01-18T15:07:16.656
10779,3816,406,149000,COMPLETED,2026-01-01T15:07:16.656
10780,7431,1899,161000,CREATED,2026-01-02T15:07:16.656
10781,9825,585,207000,SHIPPING,2026-01-27T15:07:16.656
10782,997,1890,51000,COMPLETED,2026-01-09T15:07:16.656
10783,8665,1448,201000,CREATED,2026-01-10T15:07:16.656
10784,3007,1274,221000,CREATED,2025-12-29T15:07:16.656
10785,593,1630,100000,CREATED,2026-01-02T15:07:16.656
10786,8767,793,117000,PAID,2026-01-05T15:07:16.656
10787,1655,944,178000,PAID,2025-12-29T15:07:16.656
10788,4042,1502,121000,CREATED,2026-01-21T15:07:16.656
10789,2897,88,248000,SHIPPING,2026-01-11T15:07:16.656
10790,1460,64,73000,COMPLETED,2025-12-30T15:07:16.656
10791,5623,1749,126000,SHIPPING,2026-01-16T15:07:16.656
10792,3141,301,154000,COMPLETED,2026-01-19T15:07:16.656
10793,7889,113,216000,PAID,2026-01-13T15:07:16.656
10794,7180,1341,118000,PAID,2026-01-03T15:07:16.656
10795,7184,1949,50000,SHIPPING,2026-01-09T15:07:16.656
10796,3715,94,236000,COMPLETED,2026-01-07T15:07:16.656
10797,3280,1913,150000,COMPLETED,2026-01-26T15:07:16.656
10798,704,1667,203000,SHIPPING,2026-01-12T15:07:16.656
10799,2401,283,171000,CREATED,2025-12-31T15:07:16.656
10800,4498,1261,103000,COMPLETED,2026-01-07T15:07:16.656
10801,7786,1650,141000,COMPLETED,2026-01-16T15:07:16.656
10802,5651,500,60000,CREATED,2026-01-17T15:07:16.656
10803,176,983,220000,PAID,2026-01-23T15:07:16.656
10804,1133,1022,158000,PAID,2026-01-15T15:07:16.656
10805,6079,1815,132000,SHIPPING,2026-01-23T15:07:16.656
10806,2942,1198,152000,COMPLETED,2026-01-10T15:07:16.656
10807,5022,1162,247000,SHIPPING,2026-01-18T15:07:16.656
10808,6617,1182,171000,COMPLETED,2026-01-15T15:07:16.656
10809,4958,1817,162000,PAID,2026-01-14T15:07:16.656
10810,8774,1159,153000,CREATED,2026-01-10T15:07:16.656
10811,8855,739,217000,SHIPPING,2026-01-16T15:07:16.656
10812,4125,1188,202000,CREATED,2026-01-22T15:07:16.656
10813,3551,1847,81000,CREATED,2026-01-24T15:07:16.656
10814,4540,996,88000,CREATED,2026-01-18T15:07:16.656
10815,1431,427,236000,PAID,2026-01-05T15:07:16.656
10816,7315,1126,129000,COMPLETED,2025-12-30T15:07:16.656
10817,4015,712,190000,PAID,2026-01-04T15:07:16.656
10818,3152,1668,53000,COMPLETED,2026-01-24T15:07:16.656
10819,7734,161,208000,SHIPPING,2026-01-24T15:07:16.656
10820,3509,678,216000,SHIPPING,2025-12-29T15:07:16.656
10821,6789,57,221000,SHIPPING,2026-01-25T15:07:16.656
10822,5283,1290,248000,PAID,2026-01-13T15:07:16.656
10823,5236,1955,189000,SHIPPING,2026-01-13T15:07:16.656
10824,3462,875,91000,PAID,2026-01-11T15:07:16.656
10825,7985,1134,99000,CREATED,2026-01-12T15:07:16.656
10826,7047,1144,71000,CREATED,2026-01-05T15:07:16.656
10827,7440,1002,87000,CREATED,2026-01-05T15:07:16.656
10828,2911,956,80000,CREATED,2026-01-23T15:07:16.656
10829,9957,950,59000,PAID,2026-01-02T15:07:16.656
10830,7365,919,108000,CREATED,2026-01-14T15:07:16.656
10831,6819,64,229000,PAID,2026-01-04T15:07:16.656
10832,8625,25,134000,CREATED,2026-01-01T15:07:16.656
10833,1596,1791,203000,PAID,2026-01-20T15:07:16.656
10834,5498,1924,74000,SHIPPING,2026-01-09T15:07:16.656
10835,7947,1952,163000,CREATED,2025-12-30T15:07:16.656
10836,3821,1795,85000,CREATED,2025-12-30T15:07:16.656
10837,5224,786,103000,COMPLETED,2026-01-25T15:07:16.656
10838,8110,390,236000,PAID,2025-12-30T15:07:16.656
10839,2674,1833,148000,CREATED,2026-01-12T15:07:16.656
10840,8510,250,204000,PAID,2026-01-26T15:07:16.656
10841,7209,1340,51000,PAID,2026-01-27T15:07:16.656
10842,3011,602,217000,CREATED,2026-01-23T15:07:16.656
10843,2654,1745,157000,CREATED,2026-01-05T15:07:16.656
10844,1375,1990,107000,CREATED,2026-01-07T15:07:16.656
10845,999,1275,191000,CREATED,2026-01-04T15:07:16.656
10846,7799,736,127000,COMPLETED,2025-12-31T15:07:16.656
10847,8226,242,243000,COMPLETED,2026-01-18T15:07:16.656
10848,7662,829,60000,CREATED,2026-01-09T15:07:16.656
10849,4001,513,164000,CREATED,2026-01-24T15:07:16.656
10850,7814,1391,195000,CREATED,2026-01-16T15:07:16.656
10851,9682,403,109000,COMPLETED,2026-01-27T15:07:16.656
10852,3372,1044,120000,COMPLETED,2026-01-11T15:07:16.656
10853,5807,1800,156000,CREATED,2026-01-06T15:07:16.656
10854,6878,1683,50000,SHIPPING,2026-01-27T15:07:16.656
10855,1188,1430,132000,COMPLETED,2026-01-18T15:07:16.656
10856,2608,914,244000,PAID,2026-01-08T15:07:16.656
10857,8819,1329,167000,PAID,2026-01-07T15:07:16.656
10858,3503,888,159000,SHIPPING,2026-01-07T15:07:16.656
10859,9282,617,119000,PAID,2026-01-14T15:07:16.656
10860,3543,1327,86000,PAID,2026-01-14T15:07:16.656
10861,541,1930,152000,PAID,2026-01-27T15:07:16.656
10862,2927,1952,218000,CREATED,2026-01-04T15:07:16.656
10863,3069,1531,85000,PAID,2026-01-12T15:07:16.656
10864,2906,298,175000,PAID,2026-01-17T15:07:16.656
10865,4572,556,222000,SHIPPING,2026-01-10T15:07:16.656
10866,5992,1231,161000,CREATED,2026-01-14T15:07:16.656
10867,7836,1724,122000,CREATED,2026-01-24T15:07:16.656
10868,7835,1352,158000,SHIPPING,2026-01-14T15:07:16.656
10869,1010,1534,215000,COMPLETED,2026-01-27T15:07:16.656
10870,670,54,165000,PAID,2026-01-12T15:07:16.656
10871,1940,737,115000,CREATED,2025-12-30T15:07:16.656
10872,5949,1001,126000,SHIPPING,2026-01-27T15:07:16.656
10873,8287,1689,199000,COMPLETED,2026-01-25T15:07:16.656
10874,1440,460,147000,SHIPPING,2026-01-07T15:07:16.656
10875,7584,1874,54000,PAID,2026-01-18T15:07:16.656
10876,5119,149,230000,CREATED,2026-01-05T15:07:16.656
10877,7278,1400,71000,SHIPPING,2026-01-02T15:07:16.656
10878,649,953,100000,CREATED,2026-01-04T15:07:16.656
10879,1392,1698,113000,SHIPPING,2026-01-12T15:07:16.656
10880,4244,1813,139000,PAID,2026-01-14T15:07:16.656
10881,3180,1692,66000,CREATED,2026-01-14T15:07:16.656
10882,8116,910,204000,PAID,2025-12-30T15:07:16.656
10883,8670,1707,163000,SHIPPING,2026-01-06T15:07:16.656
10884,8899,1389,115000,SHIPPING,2026-01-18T15:07:16.656
10885,5877,937,234000,COMPLETED,2026-01-22T15:07:16.656
10886,7434,863,52000,PAID,2026-01-04T15:07:16.656
10887,3644,1027,160000,SHIPPING,2026-01-05T15:07:16.656
10888,9685,1366,129000,PAID,2026-01-23T15:07:16.656
10889,5946,448,199000,CREATED,2026-01-10T15:07:16.656
10890,1561,1681,59000,PAID,2026-01-02T15:07:16.656
10891,7466,622,215000,CREATED,2026-01-03T15:07:16.656
10892,7152,1208,144000,SHIPPING,2026-01-24T15:07:16.656
10893,4318,330,200000,CREATED,2026-01-21T15:07:16.656
10894,6931,751,72000,CREATED,2026-01-07T15:07:16.656
10895,5508,1552,238000,CREATED,2026-01-15T15:07:16.656
10896,1791,37,61000,COMPLETED,2026-01-26T15:07:16.656
10897,9007,205,155000,SHIPPING,2025-12-31T15:07:16.656
10898,4207,1495,60000,PAID,2026-01-14T15:07:16.656
10899,3849,1823,134000,CREATED,2026-01-11T15:07:16.656
10900,5131,658,77000,PAID,2026-01-26T15:07:16.656
10901,6224,1262,135000,PAID,2026-01-24T15:07:16.656
10902,6832,979,223000,PAID,2026-01-03T15:07:16.656
10903,3638,1476,105000,SHIPPING,2026-01-15T15:07:16.656
10904,3978,431,120000,COMPLETED,2026-01-07T15:07:16.656
10905,3076,643,226000,PAID,2026-01-18T15:07:16.656
10906,4464,1202,66000,COMPLETED,2026-01-09T15:07:16.656
10907,7010,588,160000,CREATED,2026-01-06T15:07:16.656
10908,4578,70,72000,SHIPPING,2026-01-07T15:07:16.656
10909,4854,1043,61000,SHIPPING,2026-01-18T15:07:16.656
10910,2024,597,212000,PAID,2026-01-10T15:07:16.656
10911,5076,991,58000,CREATED,2026-01-24T15:07:16.656
10912,6778,1569,170000,PAID,2026-01-09T15:07:16.656
10913,3972,652,219000,SHIPPING,2026-01-14T15:07:16.656
10914,3295,1813,123000,PAID,2026-01-27T15:07:16.656
10915,2335,107,240000,PAID,2026-01-24T15:07:16.656
10916,8701,645,95000,CREATED,2026-01-22T15:07:16.656
10917,1226,289,178000,SHIPPING,2026-01-05T15:07:16.656
10918,4635,1730,184000,SHIPPING,2026-01-03T15:07:16.656
10919,95,669,172000,COMPLETED,2026-01-03T15:07:16.656
10920,6123,1323,223000,CREATED,2026-01-05T15:07:16.656
10921,3979,1262,105000,PAID,2026-01-09T15:07:16.656
10922,6457,88,87000,PAID,2026-01-02T15:07:16.656
10923,3580,1197,81000,SHIPPING,2026-01-01T15:07:16.656
10924,302,590,131000,PAID,2026-01-26T15:07:16.656
10925,907,169,88000,CREATED,2026-01-05T15:07:16.656
10926,4869,475,177000,CREATED,2026-01-10T15:07:16.656
10927,9451,917,188000,CREATED,2026-01-22T15:07:16.656
10928,2885,1135,133000,CREATED,2026-01-21T15:07:16.656
10929,4361,1430,118000,CREATED,2026-01-24T15:07:16.656
10930,3014,18,120000,SHIPPING,2025-12-30T15:07:16.656
10931,5428,1918,81000,COMPLETED,2026-01-11T15:07:16.656
10932,8464,1460,222000,SHIPPING,2026-01-10T15:07:16.656
10933,40,726,236000,CREATED,2026-01-17T15:07:16.656
10934,3273,1185,87000,SHIPPING,2026-01-09T15:07:16.656
10935,7390,1318,105000,SHIPPING,2026-01-15T15:07:16.656
10936,6969,192,195000,COMPLETED,2026-01-22T15:07:16.656
10937,4125,1901,175000,PAID,2026-01-16T15:07:16.656
10938,6216,1935,211000,CREATED,2026-01-02T15:07:16.656
10939,5432,1154,143000,CREATED,2026-01-08T15:07:16.656
10940,8827,1261,69000,COMPLETED,2026-01-11T15:07:16.656
10941,3780,223,155000,CREATED,2026-01-20T15:07:16.656
10942,6726,1686,89000,SHIPPING,2026-01-17T15:07:16.656
10943,5058,1148,107000,CREATED,2026-01-16T15:07:16.656
10944,5810,277,67000,SHIPPING,2026-01-02T15:07:16.656
10945,6060,470,172000,PAID,2026-01-15T15:07:16.656
10946,1370,1689,101000,COMPLETED,2026-01-11T15:07:16.656
10947,3753,793,94000,SHIPPING,2026-01-07T15:07:16.656
10948,6254,623,230000,SHIPPING,2026-01-07T15:07:16.656
10949,8290,643,208000,SHIPPING,2025-12-29T15:07:16.656
10950,5221,1584,228000,SHIPPING,2026-01-01T15:07:16.656
10951,5153,1609,61000,SHIPPING,2026-01-23T15:07:16.656
10952,1781,581,217000,CREATED,2026-01-25T15:07:16.656
10953,5465,30,63000,CREATED,2026-01-06T15:07:16.656
10954,9617,832,134000,PAID,2026-01-14T15:07:16.656
10955,7291,1163,122000,COMPLETED,2025-12-29T15:07:16.656
10956,9780,306,122000,COMPLETED,2026-01-20T15:07:16.656
10957,4088,1755,234000,PAID,2026-01-11T15:07:16.656
10958,2489,1623,115000,SHIPPING,2026-01-19T15:07:16.656
10959,5382,620,149000,PAID,2026-01-04T15:07:16.656
10960,8673,266,234000,CREATED,2026-01-04T15:07:16.656
10961,764,91,226000,CREATED,2025-12-31T15:07:16.656
10962,510,708,65000,COMPLETED,2025-12-29T15:07:16.656
10963,4418,1948,224000,PAID,2026-01-11T15:07:16.656
10964,5743,1107,60000,CREATED,2026-01-06T15:07:16.656
10965,8813,683,96000,CREATED,2026-01-03T15:07:16.656
10966,6605,1059,199000,SHIPPING,2026-01-06T15:07:16.656
10967,5504,1565,224000,SHIPPING,2026-01-14T15:07:16.656
10968,5711,1152,109000,COMPLETED,2026-01-14T15:07:16.656
10969,4318,1501,99000,PAID,2026-01-23T15:07:16.656
10970,1642,1367,74000,CREATED,2026-01-20T15:07:16.656
10971,4470,1304,55000,CREATED,2026-01-14T15:07:16.656
10972,4575,93,96000,CREATED,2026-01-11T15:07:16.656
10973,988,1025,167000,SHIPPING,2026-01-17T15:07:16.656
10974,9849,1681,57000,PAID,2026-01-11T15:07:16.656
10975,4623,1694,232000,SHIPPING,2026-01-20T15:07:16.656
10976,2082,1877,77000,CREATED,2026-01-16T15:07:16.656
10977,4281,527,97000,PAID,2026-01-16T15:07:16.656
10978,9385,925,190000,CREATED,2026-01-07T15:07:16.656
10979,6240,551,147000,COMPLETED,2025-12-30T15:07:16.656
10980,5372,1487,245000,COMPLETED,2026-01-27T15:07:16.656
10981,8801,804,208000,SHIPPING,2026-01-24T15:07:16.656
10982,7644,1148,226000,SHIPPING,2026-01-10T15:07:16.656
10983,1094,1195,95000,CREATED,2026-01-08T15:07:16.656
10984,103,408,236000,SHIPPING,2026-01-05T15:07:16.656
10985,2873,1733,206000,SHIPPING,2026-01-21T15:07:16.656
10986,4215,1997,197000,PAID,2026-01-08T15:07:16.656
10987,572,1866,54000,SHIPPING,2026-01-14T15:07:16.656
10988,7463,1515,147000,PAID,2026-01-24T15:07:16.656
10989,2904,645,100000,SHIPPING,2026-01-01T15:07:16.656
10990,1059,1750,186000,SHIPPING,2026-01-15T15:07:16.656
10991,4713,1546,131000,CREATED,2025-12-29T15:07:16.656
10992,5318,652,208000,COMPLETED,2026-01-27T15:07:16.656
10993,4927,287,140000,COMPLETED,2026-01-06T15:07:16.656
10994,5326,1631,59000,CREATED,2026-01-07T15:07:16.656
10995,263,364,135000,COMPLETED,2026-01-25T15:07:16.656
10996,7484,306,229000,CREATED,2026-01-26T15:07:16.656
10997,5907,1696,169000,CREATED,2026-01-21T15:07:16.656
10998,1024,958,125000,SHIPPING,2026-01-19T15:07:16.656
10999,9214,171,105000,SHIPPING,2026-01-10T15:07:16.656
11000,7839,1651,130000,CREATED,2025-12-31T15:07:16.656
11001,8154,853,98000,PAID,2026-01-01T15:07:16.656
11002,6925,750,154000,CREATED,2026-01-27T15:07:16.656
11003,1664,274,245000,CREATED,2026-01-09T15:07:16.656
11004,6962,971,63000,COMPLETED,2026-01-14T15:07:16.656
11005,9538,1628,220000,COMPLETED,2026-01-15T15:07:16.656
11006,6579,873,103000,COMPLETED,2026-01-16T15:07:16.656
11007,7486,1432,76000,CREATED,2026-01-15T15:07:16.656
11008,349,1893,161000,CREATED,2026-01-23T15:07:16.656
11009,638,1769,206000,SHIPPING,2026-01-07T15:07:16.656
11010,6641,181,169000,CREATED,2026-01-19T15:07:16.656
11011,2712,427,218000,SHIPPING,2026-01-01T15:07:16.656
11012,6857,1434,168000,PAID,2026-01-17T15:07:16.656
11013,1867,742,190000,COMPLETED,2026-01-26T15:07:16.656
11014,7460,492,56000,COMPLETED,2026-01-15T15:07:16.656
11015,3555,326,213000,SHIPPING,2026-01-17T15:07:16.656
11016,4006,1400,155000,COMPLETED,2026-01-17T15:07:16.656
11017,9151,968,226000,COMPLETED,2026-01-26T15:07:16.656
11018,1311,756,192000,CREATED,2026-01-21T15:07:16.656
11019,2947,720,186000,CREATED,2026-01-11T15:07:16.656
11020,3450,539,129000,SHIPPING,2025-12-30T15:07:16.656
11021,929,1738,170000,CREATED,2026-01-04T15:07:16.656
