variantID,productID,size,color,priceVariant,stock
165829,8292,M,Blue,32499,27,
165830,8292,M,Gray,55000,22,
165831,8292,L,Black,52500,11,
165832,8292,L,White,40000,11,
165833,8292,L,Red,60000,53,
165834,8292,L,Blue,70000,57,
165835,8292,L,Gray,27500,52,
165836,8292,XL,Black,75000,53,
165837,8292,XL,White,30000,10,
165838,8292,XL,Red,25000,33,
165839,8292,XL,Blue,37500,15,
165840,8292,XL,Gray,25000,23,
165841,8293,S,Black,39600,49,
165842,8293,S,White,24750,34,
165843,8293,S,Red,21449,25,
165844,8293,S,Blue,36300,32,
165845,8293,S,Gray,39600,24,
165846,8293,M,Black,24750,33,
165847,8293,M,White,36300,14,
165848,8293,M,Red,49500,42,
165849,8293,M,Blue,46200,50,
165850,8293,M,Gray,16500,58,
165851,8293,L,Black,28050,52,
165852,8293,L,White,37950,36,
165853,8293,L,Red,34650,41,
165854,8293,L,Blue,24750,11,
165855,8293,L,Gray,19800,16,
165856,8293,XL,Black,18150,27,
165857,8293,XL,White,29700,36,
165858,8293,XL,Red,26400,34,
165859,8293,XL,Blue,36300,44,
165860,8293,XL,Gray,36300,20,
165861,8294,S,Black,7700,18,
165862,8294,S,White,11900,33,
165863,8294,S,Red,16800,33,
165864,8294,S,Blue,16800,41,
165865,8294,S,Gray,7000,45,
165866,8294,M,Black,13300,25,
165867,8294,M,White,20300,34,
165868,8294,M,Red,8400,31,
165869,8294,M,Blue,7700,14,
165870,8294,M,Gray,15400,26,
165871,8294,L,Black,7000,22,
165872,8294,L,White,12600,44,
165873,8294,L,Red,7000,51,
165874,8294,L,Blue,8400,37,
165875,8294,L,Gray,14700,50,
165876,8294,XL,Black,10500,58,
165877,8294,XL,White,12600,32,
165878,8294,XL,Red,7700,40,
165879,8294,XL,Blue,14700,43,
165880,8294,XL,Gray,7700,29,
165881,8295,S,Black,63049,11,
165882,8295,S,White,48500,30,
165883,8295,S,Red,72750,50,
165884,8295,S,Blue,140650,12,
165885,8295,S,Gray,48500,39,
165886,8295,M,Black,130950,55,
165887,8295,M,White,121250,33,
165888,8295,M,Red,145500,49,
165889,8295,M,Blue,82450,50,
165890,8295,M,Gray,53350,14,
165891,8295,L,Black,106700,45,
165892,8295,L,White,101850,44,
165893,8295,L,Red,58200,21,
165894,8295,L,Blue,53350,44,
165895,8295,L,Gray,145500,50,
165896,8295,XL,Black,145500,11,
165897,8295,XL,White,58200,14,
165898,8295,XL,Red,48500,34,
165899,8295,XL,Blue,135800,19,
165900,8295,XL,Gray,82450,10,
165901,8296,S,Black,36750,48,
165902,8296,S,White,71050,54,
165903,8296,S,Red,53900,22,
165904,8296,S,Blue,68600,34,
165905,8296,S,Gray,46550,29,
165906,8296,M,Black,34300,21,
165907,8296,M,White,71050,58,
165908,8296,M,Red,41650,48,
165909,8296,M,Blue,36750,20,
165910,8296,M,Gray,34300,24,
165911,8296,L,Black,58800,46,
165912,8296,L,White,61250,32,
165913,8296,L,Red,46550,57,
165914,8296,L,Blue,26950,47,
165915,8296,L,Gray,39200,52,
165916,8296,XL,Black,24500,24,
165917,8296,XL,White,46550,26,
165918,8296,XL,Red,31849,29,
165919,8296,XL,Blue,36750,37,
165920,8296,XL,Gray,36750,13,
165921,8297,S,Black,72450,21,
165922,8297,S,White,34650,36,
165923,8297,S,Red,59850,36,
165924,8297,S,Blue,72450,53,
165925,8297,S,Gray,69300,14,
165926,8297,M,Black,88200,21,
165927,8297,M,White,53550,28,
165928,8297,M,Red,50400,26,
165929,8297,M,Blue,69300,54,
165930,8297,M,Gray,75600,36,
165931,8297,L,Black,31500,54,
165932,8297,L,White,31500,53,
165933,8297,L,Red,50400,31,
165934,8297,L,Blue,56700,51,
165935,8297,L,Gray,56700,20,
165936,8297,XL,Black,37800,33,
165937,8297,XL,White,85050,48,
165938,8297,XL,Red,50400,20,
165939,8297,XL,Blue,66150,16,
165940,8297,XL,Gray,53550,59,
165941,8298,S,Black,53750,22,
165942,8298,S,White,49449,26,
165943,8298,S,Red,60199,23,
165944,8298,S,Blue,47300,27,
165945,8298,S,Gray,53750,44,
165946,8298,M,Black,55900,17,
165947,8298,M,White,30099,17,
165948,8298,M,Red,27949,43,
165949,8298,M,Blue,53750,59,
165950,8298,M,Gray,53750,41,
165951,8298,L,Black,58050,42,
165952,8298,L,White,25800,53,
165953,8298,L,Red,62350,48,
165954,8298,L,Blue,51600,34,
165955,8298,L,Gray,62350,38,
165956,8298,XL,Black,45150,29,
165957,8298,XL,White,21500,22,
165958,8298,XL,Red,27949,55,
165959,8298,XL,Blue,21500,45,
165960,8298,XL,Gray,36550,42,
165961,8299,S,Black,21750,29,
165962,8299,S,White,23200,11,
165963,8299,S,Red,39150,46,
165964,8299,S,Blue,17400,29,
165965,8299,S,Gray,27550,21,
165966,8299,M,Black,36250,15,
165967,8299,M,White,36250,18,
165968,8299,M,Red,42050,47,
165969,8299,M,Blue,24650,35,
165970,8299,M,Gray,24650,48,
165971,8299,L,Black,39150,52,
165972,8299,L,White,27550,49,
165973,8299,L,Red,34800,31,
165974,8299,L,Blue,15950,17,
165975,8299,L,Gray,14500,58,
165976,8299,XL,Black,39150,37,
165977,8299,XL,White,26100,13,
165978,8299,XL,Red,20300,55,
165979,8299,XL,Blue,34800,51,
165980,8299,XL,Gray,17400,47,
165981,8300,S,Black,38750,24,
165982,8300,S,White,38750,19,
165983,8300,S,Red,21700,35,
165984,8300,S,Blue,38750,41,
165985,8300,S,Gray,43400,34,
165986,8300,M,Black,17050,32,
165987,8300,M,White,41850,40,
165988,8300,M,Red,17050,48,
165989,8300,M,Blue,18600,41,
165990,8300,M,Gray,18600,13,
165991,8300,L,Black,46500,53,
165992,8300,L,White,44950,47,
165993,8300,L,Red,40300,30,
165994,8300,L,Blue,18600,12,
165995,8300,L,Gray,38750,15,
165996,8300,XL,Black,26350,27,
165997,8300,XL,White,38750,40,
165998,8300,XL,Red,46500,17,
165999,8300,XL,Blue,29450,25,
166000,8300,XL,Gray,20149,31,
166001,8301,S,Black,87600,32,
166002,8301,S,White,109500,40,
166003,8301,S,Red,94900,53,
166004,8301,S,Blue,80300,56,
166005,8301,S,Gray,69350,11,
166006,8301,M,Black,109500,13,
166007,8301,M,White,87600,43,
166008,8301,M,Red,109500,54,
166009,8301,M,Blue,62050,55,
166010,8301,M,Gray,94900,15,
166011,8301,L,Black,51100,33,
166012,8301,L,White,43800,43,
166013,8301,L,Red,102200,44,
166014,8301,L,Blue,83950,14,
166015,8301,L,Gray,91250,38,
166016,8301,XL,Black,87600,17,
166017,8301,XL,White,94900,59,
166018,8301,XL,Red,102200,29,
166019,8301,XL,Blue,54750,28,
166020,8301,XL,Gray,69350,53,
166021,8302,S,Black,20250,25,
166022,8302,S,White,20250,36,
166023,8302,S,Red,17549,39,
166024,8302,S,Blue,16200,59,
166025,8302,S,Gray,37800,58,
166026,8302,M,Black,31049,56,
166027,8302,M,White,25650,50,
166028,8302,M,Red,25650,31,
166029,8302,M,Blue,18900,15,
166030,8302,M,Gray,14850,30,
166031,8302,L,Black,35100,45,
166032,8302,L,White,36450,48,
166033,8302,L,Red,31049,10,
166034,8302,L,Blue,35100,24,
166035,8302,L,Gray,28350,42,
166036,8302,XL,Black,14850,57,
166037,8302,XL,White,37800,58,
166038,8302,XL,Red,22950,22,
166039,8302,XL,Blue,29700,11,
166040,8302,XL,Gray,39150,26,
166041,8303,S,Black,32400,25,
166042,8303,S,White,28350,17,
166043,8303,S,Red,16200,18,
166044,8303,S,Blue,32400,35,
166045,8303,S,Gray,29700,59,
166046,8303,M,Black,36450,15,
166047,8303,M,White,39150,54,
166048,8303,M,Red,18900,29,
166049,8303,M,Blue,35100,49,
166050,8303,M,Gray,29700,20,
166051,8303,L,Black,40500,15,
166052,8303,L,White,24300,32,
166053,8303,L,Red,21600,30,
166054,8303,L,Blue,24300,59,
166055,8303,L,Gray,13500,54,
166056,8303,XL,Black,31049,25,
166057,8303,XL,White,29700,58,
166058,8303,XL,Red,14850,15,
166059,8303,XL,Blue,16200,45,
166060,8303,XL,Gray,35100,17,
166061,8304,S,Black,65000,32,
166062,8304,S,White,72800,52,
166063,8304,S,Red,28600,49,
166064,8304,S,Blue,65000,45,
166065,8304,S,Gray,33799,40,
166066,8304,M,Black,36400,39,
166067,8304,M,White,75400,22,
166068,8304,M,Red,78000,11,
166069,8304,M,Blue,59799,37,
166070,8304,M,Gray,59799,11,
166071,8304,L,Black,44200,40,
166072,8304,L,White,75400,55,
166073,8304,L,Red,31200,13,
166074,8304,L,Blue,78000,52,
166075,8304,L,Gray,57200,34,
166076,8304,XL,Black,57200,55,
166077,8304,XL,White,72800,35,
166078,8304,XL,Red,54600,55,
166079,8304,XL,Blue,36400,40,
166080,8304,XL,Gray,57200,47,
166081,8305,S,Black,30000,10,
166082,8305,S,White,26400,35,
166083,8305,S,Red,14400,58,
166084,8305,S,Blue,13200,53,
166085,8305,S,Gray,30000,57,
166086,8305,M,Black,19200,30,
166087,8305,M,White,36000,54,
166088,8305,M,Red,16800,49,
166089,8305,M,Blue,18000,31,
166090,8305,M,Gray,31200,49,
166091,8305,L,Black,27599,49,
166092,8305,L,White,30000,24,
166093,8305,L,Red,18000,49,
166094,8305,L,Blue,14400,47,
166095,8305,L,Gray,33600,58,
166096,8305,XL,Black,25200,27,
166097,8305,XL,White,13200,10,
166098,8305,XL,Red,13200,37,
166099,8305,XL,Blue,36000,18,
166100,8305,XL,Gray,14400,17,
166101,8306,S,Black,107800,40,
166102,8306,S,White,88200,55,
166103,8306,S,Red,63699,54,
166104,8306,S,Blue,122500,39,
166105,8306,S,Gray,78400,25,
166106,8306,M,Black,137200,39,
166107,8306,M,White,117600,48,
166108,8306,M,Red,102900,10,
166109,8306,M,Blue,58800,36,
166110,8306,M,Gray,88200,48,
166111,8306,L,Black,88200,55,
166112,8306,L,White,63699,35,
166113,8306,L,Red,88200,30,
166114,8306,L,Blue,137200,16,
166115,8306,L,Gray,53900,54,
166116,8306,XL,Black,78400,33,
166117,8306,XL,White,49000,18,
166118,8306,XL,Red,93100,20,
166119,8306,XL,Blue,147000,28,
166120,8306,XL,Gray,137200,14,
166121,8307,S,Black,48000,53,
166122,8307,S,White,36800,44,
166123,8307,S,Red,16000,40,
166124,8307,S,Blue,30400,51,
166125,8307,S,Gray,25600,22,
166126,8307,M,Black,38400,25,
166127,8307,M,White,36800,53,
166128,8307,M,Red,40000,10,
166129,8307,M,Blue,44800,27,
166130,8307,M,Gray,20799,32,
166131,8307,L,Black,22400,44,
166132,8307,L,White,35200,19,
166133,8307,L,Red,30400,43,
166134,8307,L,Blue,24000,54,
166135,8307,L,Gray,41600,39,
166136,8307,XL,Black,24000,24,
166137,8307,XL,White,33600,37,
166138,8307,XL,Red,16000,38,
166139,8307,XL,Blue,40000,22,
166140,8307,XL,Gray,36800,15,
166141,8308,S,Black,22800,40,
166142,8308,S,White,19950,46,
166143,8308,S,Red,22800,56,
166144,8308,S,Blue,9500,57,
166145,8308,S,Gray,9500,53,
166146,8308,M,Black,16150,20,
166147,8308,M,White,21850,54,
166148,8308,M,Red,18050,33,
166149,8308,M,Blue,15200,23,
166150,8308,M,Gray,13300,59,
166151,8308,L,Black,13300,36,
166152,8308,L,White,18050,24,
166153,8308,L,Red,23750,59,
166154,8308,L,Blue,13300,35,
166155,8308,L,Gray,10450,26,
166156,8308,XL,Black,21850,57,
166157,8308,XL,White,20900,44,
166158,8308,XL,Red,9500,54,
166159,8308,XL,Blue,22800,22,
166160,8308,XL,Gray,14250,30,
166161,8309,S,Black,11000,50,
166162,8309,S,White,13200,43,
166163,8309,S,Red,31900,35,
166164,8309,S,Blue,17600,42,
166165,8309,S,Gray,27500,33,
166166,8309,M,Black,15399,28,
166167,8309,M,White,17600,31,
166168,8309,M,Red,12100,40,
166169,8309,M,Blue,17600,59,
166170,8309,M,Gray,12100,25,
166171,8309,L,Black,30799,51,
166172,8309,L,White,28600,11,
166173,8309,L,Red,33000,48,
166174,8309,L,Blue,17600,56,
166175,8309,L,Gray,25299,39,
166176,8309,XL,Black,31900,31,
166177,8309,XL,White,26400,32,
166178,8309,XL,Red,14299,53,
166179,8309,XL,Blue,33000,55,
166180,8309,XL,Gray,12100,36,
166181,8310,S,Black,14949,31,
166182,8310,S,White,28750,16,
166183,8310,S,Red,26449,33,
166184,8310,S,Blue,33350,51,
166185,8310,S,Gray,26449,48,
166186,8310,M,Black,33350,45,
166187,8310,M,White,20700,40,
166188,8310,M,Red,21850,48,
166189,8310,M,Blue,18400,43,
166190,8310,M,Gray,21850,50,
166191,8310,L,Black,26449,28,
166192,8310,L,White,11500,17,
166193,8310,L,Red,25300,55,
166194,8310,L,Blue,17250,16,
166195,8310,L,Gray,25300,30,
166196,8310,XL,Black,27600,40,
166197,8310,XL,White,34500,52,
166198,8310,XL,Red,17250,38,
166199,8310,XL,Blue,27600,41,
166200,8310,XL,Gray,13800,41,
166201,8311,S,Black,108750,26,
166202,8311,S,White,121799,27,
166203,8311,S,Red,100049,29,
166204,8311,S,Blue,56549,25,
166205,8311,S,Gray,73950,58,
166206,8311,M,Black,104400,35,
166207,8311,M,White,69600,43,
166208,8311,M,Red,121799,11,
166209,8311,M,Blue,126150,41,
166210,8311,M,Gray,65250,15,
166211,8311,L,Black,65250,28,
166212,8311,L,White,82650,41,
166213,8311,L,Red,82650,16,
166214,8311,L,Blue,100049,20,
166215,8311,L,Gray,43500,55,
166216,8311,XL,Black,56549,58,
166217,8311,XL,White,126150,52,
166218,8311,XL,Red,56549,42,
166219,8311,XL,Blue,69600,36,
166220,8311,XL,Gray,82650,25,
166221,8312,S,Black,132000,45,
166222,8312,S,White,48400,50,
166223,8312,S,Red,61599,21,
166224,8312,S,Blue,74800,16,
166225,8312,S,Gray,83600,33,
166226,8312,M,Black,52800,42,
166227,8312,M,White,132000,38,
166228,8312,M,Red,92400,54,
166229,8312,M,Blue,96800,10,
166230,8312,M,Gray,61599,37,
166231,8312,L,Black,118800,12,
166232,8312,L,White,44000,49,
166233,8312,L,Red,118800,15,
166234,8312,L,Blue,127600,22,
166235,8312,L,Gray,132000,50,
166236,8312,XL,Black,66000,36,
166237,8312,XL,White,110000,33,
166238,8312,XL,Red,66000,53,
166239,8312,XL,Blue,101199,14,
166240,8312,XL,Gray,123199,42,
166241,8313,S,Black,79350,16,
166242,8313,S,White,41400,51,
166243,8313,S,Red,62100,57,
166244,8313,S,Blue,79350,33,
166245,8313,S,Gray,34500,17,
166246,8313,M,Black,96600,11,
166247,8313,M,White,100050,33,
166248,8313,M,Red,55200,57,
166249,8313,M,Blue,93150,59,
166250,8313,M,Gray,65550,28,
166251,8313,L,Black,82800,30,
166252,8313,L,White,58650,13,
166253,8313,L,Red,58650,51,
166254,8313,L,Blue,100050,16,
166255,8313,L,Gray,44849,41,
166256,8313,XL,Black,72450,17,
166257,8313,XL,White,100050,31,
166258,8313,XL,Red,65550,30,
166259,8313,XL,Blue,103500,46,
166260,8313,XL,Gray,55200,30,
166261,8314,S,Black,21850,31,
166262,8314,S,White,18400,31,
166263,8314,S,Red,11500,22,
166264,8314,S,Blue,24150,42,
166265,8314,S,Gray,28750,56,
166266,8314,M,Black,21850,36,
166267,8314,M,White,21850,51,
166268,8314,M,Red,17250,11,
166269,8314,M,Blue,12650,45,
166270,8314,M,Gray,32199,16,
166271,8314,L,Black,19550,58,
166272,8314,L,White,14949,16,
166273,8314,L,Red,14949,16,
166274,8314,L,Blue,17250,12,
166275,8314,L,Gray,18400,59,
166276,8314,XL,Black,27600,47,
166277,8314,XL,White,27600,26,
166278,8314,XL,Red,29900,42,
166279,8314,XL,Blue,12650,28,
166280,8314,XL,Gray,16099,59,
166281,8315,S,Black,26400,14,
166282,8315,S,White,24200,42,
166283,8315,S,Red,20900,37,
166284,8315,S,Blue,14299,47,
166285,8315,S,Gray,23100,15,
166286,8315,M,Black,25299,25,
166287,8315,M,White,19800,30,
166288,8315,M,Red,13200,33,
166289,8315,M,Blue,27500,21,
166290,8315,M,Gray,12100,44,
166291,8315,L,Black,17600,52,
166292,8315,L,White,18700,59,
166293,8315,L,Red,18700,26,
166294,8315,L,Blue,16500,31,
166295,8315,L,Gray,18700,10,
166296,8315,XL,Black,13200,32,
166297,8315,XL,White,30799,40,
166298,8315,XL,Red,17600,58,
166299,8315,XL,Blue,24200,12,
166300,8315,XL,Gray,29700,40,
166301,8316,S,Black,57399,14,
166302,8316,S,White,30750,24,
166303,8316,S,Red,26649,53,
166304,8316,S,Blue,43050,54,
166305,8316,S,Gray,53300,58,
166306,8316,M,Black,43050,50,
166307,8316,M,White,38950,39,
166308,8316,M,Red,22550,43,
166309,8316,M,Blue,47149,43,
166310,8316,M,Gray,26649,41,
166311,8316,L,Black,51250,39,
166312,8316,L,White,30750,56,
166313,8316,L,Red,53300,35,
166314,8316,L,Blue,51250,44,
166315,8316,L,Gray,38950,38,
166316,8316,XL,Black,47149,35,
166317,8316,XL,White,53300,49,
166318,8316,XL,Red,36900,30,
166319,8316,XL,Blue,38950,42,
166320,8316,XL,Gray,43050,50,
166321,8317,S,Black,106600,40,
166322,8317,S,White,65600,56,
166323,8317,S,Red,65600,15,
166324,8317,S,Blue,86100,36,
166325,8317,S,Gray,114799,48,
166326,8317,M,Black,98400,26,
166327,8317,M,White,94299,47,
166328,8317,M,Red,114799,17,
166329,8317,M,Blue,94299,39,
166330,8317,M,Gray,57399,27,
166331,8317,L,Black,57399,12,
166332,8317,L,White,61500,27,
166333,8317,L,Red,69700,53,
166334,8317,L,Blue,61500,21,
166335,8317,L,Gray,45100,26,
166336,8317,XL,Black,102500,23,
166337,8317,XL,White,57399,18,
166338,8317,XL,Red,118900,31,
166339,8317,XL,Blue,102500,11,
166340,8317,XL,Gray,106600,51,
166341,8318,S,Black,17850,34,
166342,8318,S,White,17850,54,
166343,8318,S,Red,28350,39,
166344,8318,S,Blue,16800,38,
166345,8318,S,Gray,17850,32,
166346,8318,M,Black,13649,56,
166347,8318,M,White,16800,19,
166348,8318,M,Red,27300,50,
166349,8318,M,Blue,10500,32,
166350,8318,M,Gray,14699,59,
166351,8318,L,Black,14699,58,
166352,8318,L,White,17850,59,
166353,8318,L,Red,19950,39,
166354,8318,L,Blue,15750,18,
166355,8318,L,Gray,29399,14,
166356,8318,XL,Black,29399,12,
166357,8318,XL,White,19950,30,
166358,8318,XL,Red,24149,24,
166359,8318,XL,Blue,19950,35,
166360,8318,XL,Gray,15750,48,
166361,8319,S,Black,17000,24,
166362,8319,S,White,12000,37,
166363,8319,S,Red,19000,11,
166364,8319,S,Blue,19000,51,
166365,8319,S,Gray,19000,40,
166366,8319,M,Black,12000,59,
166367,8319,M,White,26000,27,
166368,8319,M,Red,27000,25,
166369,8319,M,Blue,10000,49,
166370,8319,M,Gray,30000,46,
166371,8319,L,Black,19000,40,
166372,8319,L,White,23000,26,
166373,8319,L,Red,29000,21,
166374,8319,L,Blue,14000,27,
166375,8319,L,Gray,26000,22,
166376,8319,XL,Black,21000,51,
166377,8319,XL,White,16000,55,
166378,8319,XL,Red,23000,39,
166379,8319,XL,Blue,16000,26,
166380,8319,XL,Gray,14000,22,
166381,8320,S,Black,13200,22,
166382,8320,S,White,6050,55,
166383,8320,S,Red,13750,26,
166384,8320,S,Blue,9350,56,
166385,8320,S,Gray,9350,45,
166386,8320,M,Black,7149,45,
166387,8320,M,White,14850,12,
166388,8320,M,Red,12100,41,
166389,8320,M,Blue,6600,58,
166390,8320,M,Gray,13200,26,
166391,8320,L,Black,9350,51,
166392,8320,L,White,13750,21,
166393,8320,L,Red,7699,40,
166394,8320,L,Blue,13200,12,
166395,8320,L,Gray,6600,57,
166396,8320,XL,Black,9350,21,
166397,8320,XL,White,5500,25,
166398,8320,XL,Red,12100,23,
166399,8320,XL,Blue,9350,39,
166400,8320,XL,Gray,12649,11,
166401,8321,S,Black,22000,38,
166402,8321,S,White,30799,39,
166403,8321,S,Red,24200,34,
166404,8321,S,Blue,50599,32,
166405,8321,S,Gray,41800,45,
166406,8321,M,Black,48400,14,
166407,8321,M,White,55000,37,
166408,8321,M,Red,61599,42,
166409,8321,M,Blue,57200,42,
166410,8321,M,Gray,37400,38,
166411,8321,L,Black,22000,27,
166412,8321,L,White,30799,20,
166413,8321,L,Red,26400,57,
166414,8321,L,Blue,63800,25,
166415,8321,L,Gray,22000,46,
166416,8321,XL,Black,55000,47,
166417,8321,XL,White,46200,22,
166418,8321,XL,Red,46200,30,
166419,8321,XL,Blue,41800,48,
166420,8321,XL,Gray,46200,11,
166421,8322,S,Black,64600,58,
166422,8322,S,White,68400,28,
166423,8322,S,Red,53200,54,
166424,8322,S,Blue,49399,57,
166425,8322,S,Gray,95000,16,
166426,8322,M,Black,45600,33,
166427,8322,M,White,57000,33,
166428,8322,M,Red,41800,48,
166429,8322,M,Blue,49399,40,
166430,8322,M,Gray,41800,28,
166431,8322,L,Black,64600,29,
166432,8322,L,White,83600,12,
166433,8322,L,Red,38000,22,
166434,8322,L,Blue,60800,53,
166435,8322,L,Gray,57000,23,
166436,8322,XL,Black,102600,49,
166437,8322,XL,White,64600,23,
166438,8322,XL,Red,95000,59,
166439,8322,XL,Blue,91200,34,
166440,8322,XL,Gray,60800,23,
166441,8323,S,Black,71250,57,
166442,8323,S,White,104500,49,
166443,8323,S,Red,133000,39,
166444,8323,S,Blue,80750,51,
166445,8323,S,Gray,99750,28,
166446,8323,M,Black,76000,39,
166447,8323,M,White,57000,14,
166448,8323,M,Red,71250,58,
166449,8323,M,Blue,76000,43,
166450,8323,M,Gray,133000,41,
166451,8323,L,Black,104500,36,
166452,8323,L,White,118750,58,
166453,8323,L,Red,123500,36,
166454,8323,L,Blue,99750,34,
166455,8323,L,Gray,61749,18,
166456,8323,XL,Black,128250,39,
166457,8323,XL,White,71250,11,
166458,8323,XL,Red,99750,59,
166459,8323,XL,Blue,85500,35,
166460,8323,XL,Gray,57000,24,
166461,8324,S,Black,38400,16,
166462,8324,S,White,35200,49,
166463,8324,S,Red,70400,26,
166464,8324,S,Blue,35200,18,
166465,8324,S,Gray,73600,15,
166466,8324,M,Black,89600,30,
166467,8324,M,White,80000,16,
166468,8324,M,Red,60800,22,
166469,8324,M,Blue,48000,51,
166470,8324,M,Gray,80000,57,
166471,8324,L,Black,96000,39,
166472,8324,L,White,44800,53,
166473,8324,L,Red,73600,54,
166474,8324,L,Blue,44800,52,
166475,8324,L,Gray,89600,47,
166476,8324,XL,Black,60800,15,
166477,8324,XL,White,44800,59,
166478,8324,XL,Red,96000,55,
166479,8324,XL,Blue,38400,26,
166480,8324,XL,Gray,73600,41,
166481,8325,S,Black,88400,35,
166482,8325,S,White,91800,24,
166483,8325,S,Red,37400,25,
166484,8325,S,Blue,81600,40,
166485,8325,S,Gray,71400,29,
166486,8325,M,Black,61200,12,
166487,8325,M,White,88400,51,
166488,8325,M,Red,61200,19,
166489,8325,M,Blue,47600,25,
166490,8325,M,Gray,81600,57,
166491,8325,L,Black,74800,24,
166492,8325,L,White,54400,54,
166493,8325,L,Red,78200,37,
166494,8325,L,Blue,61200,44,
166495,8325,L,Gray,47600,57,
166496,8325,XL,Black,44199,13,
166497,8325,XL,White,88400,30,
166498,8325,XL,Red,37400,12,
166499,8325,XL,Blue,81600,24,
166500,8325,XL,Gray,102000,15,
166501,8326,S,Black,118800,14,
166502,8326,S,White,92400,13,
166503,8326,S,Red,96800,48,
166504,8326,S,Blue,70400,25,
166505,8326,S,Gray,105600,47,
166506,8326,M,Black,105600,28,
166507,8326,M,White,83600,37,
166508,8326,M,Red,48400,48,
166509,8326,M,Blue,79200,58,
166510,8326,M,Gray,57199,26,
166511,8326,L,Black,123199,55,
166512,8326,L,White,127600,48,
166513,8326,L,Red,114400,58,
166514,8326,L,Blue,66000,41,
166515,8326,L,Gray,70400,28,
166516,8326,XL,Black,92400,26,
166517,8326,XL,White,118800,48,
166518,8326,XL,Red,92400,56,
166519,8326,XL,Blue,44000,41,
166520,8326,XL,Gray,118800,22,
166521,8327,S,Black,73500,38,
166522,8327,S,White,39200,12,
166523,8327,S,Red,41650,32,
166524,8327,S,Blue,39200,47,
166525,8327,S,Gray,36750,53,
166526,8327,M,Black,63700,17,
166527,8327,M,White,44100,40,
166528,8327,M,Red,36750,31,
166529,8327,M,Blue,41650,54,
166530,8327,M,Gray,51450,44,
166531,8327,L,Black,39200,11,
166532,8327,L,White,46550,53,
166533,8327,L,Red,29400,53,
166534,8327,L,Blue,53900,42,
166535,8327,L,Gray,58800,45,
166536,8327,XL,Black,34300,57,
166537,8327,XL,White,41650,24,
166538,8327,XL,Red,44100,36,
166539,8327,XL,Blue,56349,57,
166540,8327,XL,Gray,34300,33,
166541,8328,S,Black,48099,57,
166542,8328,S,White,85100,33,
166543,8328,S,Red,107300,45,
166544,8328,S,Blue,111000,47,
166545,8328,S,Gray,48099,11,
166546,8328,M,Black,70300,39,
166547,8328,M,White,48099,56,
166548,8328,M,Red,40700,45,
166549,8328,M,Blue,96200,50,
166550,8328,M,Gray,44400,48,
166551,8328,L,Black,59200,10,
166552,8328,L,White,88800,53,
166553,8328,L,Red,81400,47,
166554,8328,L,Blue,81400,41,
166555,8328,L,Gray,62900,14,
166556,8328,XL,Black,55500,26,
166557,8328,XL,White,37000,35,
166558,8328,XL,Red,48099,46,
166559,8328,XL,Blue,51800,38,
166560,8328,XL,Gray,55500,24,
166561,8329,S,Black,56400,55,
166562,8329,S,White,61099,30,
166563,8329,S,Red,61099,39,
166564,8329,S,Blue,131600,49,
166565,8329,S,Gray,122200,17,
166566,8329,M,Black,112800,44,
166567,8329,M,White,89300,45,
166568,8329,M,Red,136300,59,
166569,8329,M,Blue,61099,20,
166570,8329,M,Gray,70500,24,
166571,8329,L,Black,122200,24,
166572,8329,L,White,65800,12,
166573,8329,L,Red,47000,55,
166574,8329,L,Blue,112800,58,
166575,8329,L,Gray,61099,18,
166576,8329,XL,Black,103400,58,
166577,8329,XL,White,65800,45,
166578,8329,XL,Red,47000,29,
166579,8329,XL,Blue,65800,28,
166580,8329,XL,Gray,136300,48,
166581,8330,S,Black,86800,37,
166582,8330,S,White,77500,11,
166583,8330,S,Red,83700,25,
166584,8330,S,Blue,34100,32,
166585,8330,S,Gray,80600,44,
166586,8330,M,Black,52700,24,
166587,8330,M,White,43400,21,
166588,8330,M,Red,52700,30,
166589,8330,M,Blue,58900,37,
166590,8330,M,Gray,77500,22,
166591,8330,L,Black,49600,55,
166592,8330,L,White,83700,52,
166593,8330,L,Red,58900,48,
166594,8330,L,Blue,46500,49,
166595,8330,L,Gray,37200,56,
166596,8330,XL,Black,58900,38,
166597,8330,XL,White,40299,32,
166598,8330,XL,Red,31000,27,
166599,8330,XL,Blue,68200,14,
166600,8330,XL,Gray,55800,51,
166601,8331,S,Black,42000,22,
166602,8331,S,White,19250,46,
166603,8331,S,Red,31500,44,
166604,8331,S,Blue,26250,53,
166605,8331,S,Gray,26250,19,
166606,8331,M,Black,49000,31,
166607,8331,M,White,50750,52,
166608,8331,M,Red,45500,27,
166609,8331,M,Blue,49000,32,
166610,8331,M,Gray,33250,45,
166611,8331,L,Black,52500,33,
166612,8331,L,White,33250,48,
166613,8331,L,Red,40250,41,
166614,8331,L,Blue,43750,34,
166615,8331,L,Gray,43750,20,
166616,8331,XL,Black,49000,11,
166617,8331,XL,White,43750,11,
166618,8331,XL,Red,17500,27,
166619,8331,XL,Blue,17500,33,
166620,8331,XL,Gray,29750,36,
166621,8332,S,Black,16249,53,
166622,8332,S,White,17500,12,
166623,8332,S,Red,17500,45,
166624,8332,S,Blue,26250,47,
166625,8332,S,Gray,28749,46,
166626,8332,M,Black,12500,14,
166627,8332,M,White,31250,49,
166628,8332,M,Red,36250,55,
166629,8332,M,Blue,33750,16,
